offline_time1,online_time1,offline_time2,online_time2,union_time,intersection_time,ai,bi,ai_prime,bi_prime,ci,di
0.305,1.678,0.282,1.125,0.377,0.235,99,165,99,165,165,132
0.295,1.416,0.301,0.793,0.32,0.186,99,99,99,99,165,99
0.27,1.074,0.272,0.56,0.229,0.147,99,33,99,33,165,33
0.275,1.566,0.274,0.887,0.374,0.295,99,132,99,132,165,99
0.942,1.298,0.278,0.894,0.318,0.19,99,132,99,132,165,66
0.268,0.851,0.272,0.418,0.183,0.108,99,0,99,0,165,0
0.279,1.909,0.283,0.995,0.43,0.223,99,165,99,165,165,198
0.28,1.919,0.282,1.105,0.447,0.249,99,198,99,198,165,198
0.27,1.379,0.279,0.78,0.322,0.164,99,99,99,99,165,99
0.288,1.915,0.307,0.87,0.39,0.237,99,99,99,99,165,198
0.287,2.006,0.288,0.888,0.428,0.246,99,132,99,132,165,231
0.282,1.113,0.278,0.781,0.267,0.17,99,99,99,99,165,33
0.272,1.233,0.282,0.555,0.301,0.144,99,33,99,33,165,66
0.282,0.892,0.276,0.553,0.203,0.127,99,33,99,33,165,0
0.282,1.509,0.285,1.106,0.383,0.229,99,198,99,198,165,99
0.317,1.536,0.287,0.731,0.324,0.184,99,66,99,66,165,132
0.283,2.008,0.282,0.892,0.431,0.246,99,132,99,132,165,231
0.275,1.604,0.283,0.887,0.361,0.215,99,132,99,132,165,132
0.287,1.295,0.334,0.891,0.322,0.186,99,132,99,132,165,66
0.283,1.912,0.289,1.103,0.445,0.245,99,198,99,198,165,198
0.284,1.632,0.283,1.213,0.385,0.206,99,165,99,165,165,132
0.28,1.375,0.282,0.777,0.316,0.163,99,99,99,99,165,99
0.273,0.848,0.276,0.415,0.184,0.108,99,0,99,0,165,0
0.283,1.619,0.303,1.024,0.391,0.225,99,165,99,165,165,132
0.323,1.257,0.306,0.778,0.289,0.183,99,99,99,99,165,66
0.28,1.716,0.292,1.099,0.364,0.216,99,198,99,198,165,198
0.223,1.26,0.254,0.661,0.275,0.151,99,99,99,99,165,132
0.228,0.986,0.228,0.546,0.222,0.119,99,66,99,66,165,66
0.219,0.693,0.223,0.341,0.149,0.086,99,0,99,0,165,0
0.22,0.985,0.228,0.458,0.205,0.135,99,33,99,33,165,66
0.232,1.921,0.232,0.835,0.389,0.273,99,165,99,165,165,264
0.235,1.028,0.228,0.641,0.244,0.138,99,99,99,99,165,66
0.25,1.922,0.238,1.179,0.46,0.281,99,297,99,297,165,264
0.222,0.73,0.224,0.454,0.167,0.102,99,33,99,33,165,0
0.223,1.217,0.229,0.855,0.3,0.167,99,165,99,165,165,99
0.228,1.434,0.227,0.729,0.368,0.185,99,132,99,132,165,99
0.285,1.273,0.281,0.882,0.308,0.184,99,132,99,132,165,66
0.272,1.351,0.286,0.88,0.363,0.203,99,132,99,132,165,66
0.277,1.234,0.279,0.561,0.25,0.145,99,33,99,33,165,66
0.271,1.342,0.271,0.773,0.323,0.164,99,99,99,99,165,66
0.286,1.882,0.324,1.012,0.365,0.248,99,165,99,165,165,231
0.259,1.121,0.231,1.839,0.295,0.138,99,99,99,99,165,66
0.235,0.825,0.228,0.35,0.167,0.102,99,0,99,0,165,33
0.222,0.73,0.227,0.345,0.156,0.086,99,0,99,0,165,0
0.293,1.111,0.229,0.551,0.241,0.135,99,66,99,66,165,99
0.217,0.752,0.222,0.342,0.182,0.105,99,0,99,0,165,0
0.264,1.126,0.275,0.557,0.266,0.125,99,33,99,33,165,33
0.417,0.849,0.363,0.47,0.185,0.105,99,0,99,0,165,0
0.275,1.006,0.277,0.426,0.203,0.124,99,0,99,0,165,33
0.274,1.034,0.279,0.577,0.228,0.124,99,33,99,33,165,33
0.279,0.863,0.279,0.413,0.181,0.105,99,0,99,0,165,0
0.272,1.834,0.278,0.415,0.738,0.107,99,0,99,0,165,0
0.28,1.568,0.284,0.781,0.358,0.204,99,99,99,99,165,132
0.285,1.088,0.312,0.678,0.251,0.144,99,66,99,66,165,33
0.281,0.843,0.271,0.415,0.181,0.104,99,0,99,0,165,0
0.265,1.21,0.274,0.486,0.403,0.1,99,0,99,0,165,33
0.281,0.858,0.252,0.485,0.188,0.103,99,33,99,33,165,33
0.244,1.024,0.231,0.353,0.23,0.148,99,0,99,0,165,66
0.224,0.847,0.228,0.352,0.168,0.103,99,0,99,0,165,33
0.262,0.701,0.226,0.344,0.15,0.093,99,0,99,0,165,0
0.224,0.879,0.224,0.547,0.204,0.118,99,66,99,66,165,33
0.244,0.888,0.316,0.559,0.207,0.12,99,66,99,66,165,33
0.236,0.869,0.25,0.386,0.186,0.105,99,0,99,0,165,0
0.281,1.131,0.281,0.705,0.249,0.164,99,66,99,66,165,33
0.272,1.027,0.289,0.557,0.226,0.125,99,33,99,33,165,33
0.309,0.894,0.28,0.556,0.204,0.124,99,33,99,33,165,0
0.274,1.282,0.276,0.556,0.29,0.233,99,33,99,33,165,33
0.36,1.04,0.335,0.558,0.228,0.125,99,33,99,33,165,33
0.275,1.073,0.277,0.666,0.249,0.144,99,66,99,66,165,33
0.272,0.848,0.276,0.414,0.183,0.107,99,0,99,0,165,0
0.336,0.856,0.277,0.466,0.185,0.116,99,0,99,0,165,0
0.274,0.843,0.275,0.454,0.181,0.105,99,0,99,0,165,0
0.275,0.838,0.279,0.415,0.178,0.106,99,0,99,0,165,0
0.269,0.845,0.276,0.412,0.182,0.107,99,0,99,0,165,0
0.27,0.95,0.281,0.437,0.187,0.105,99,0,99,0,165,0
0.277,0.885,0.274,0.417,0.182,0.105,99,0,99,0,165,0
0.268,1.097,0.272,0.604,0.236,0.125,99,33,99,33,165,33
0.282,0.85,0.28,0.418,0.185,0.108,99,0,99,0,165,0
0.285,1.734,0.29,1.465,0.435,0.283,165,165,165,165,165,132
0.287,1.848,0.278,1.546,0.496,0.345,165,264,165,264,165,132
0.283,2.425,0.284,1.549,0.58,0.407,165,264,165,264,165,264
0.276,1.277,0.286,0.781,0.298,0.19,165,33,165,33,165,66
0.307,1.345,0.271,0.89,0.346,0.213,165,66,165,66,165,66
0.341,1.666,0.288,1.129,0.411,0.25,165,132,165,132,165,132
0.305,2.037,0.296,1.431,0.51,0.307,165,231,165,231,165,198
0.267,1.161,0.274,0.774,0.273,0.17,165,33,165,33,165,33
0.277,1.812,0.281,1.115,0.429,0.269,165,132,165,132,165,165
0.267,1.099,0.275,0.646,0.25,0.17,165,0,165,0,165,33
0.274,1.664,0.465,1.06,0.386,0.271,165,99,165,99,165,132
0.307,2.893,0.338,2.079,0.768,0.472,165,429,165,429,165,330
0.284,1.413,0.293,0.645,0.3,0.21,165,0,165,0,165,99
0.302,1.739,0.28,1.648,0.495,0.35,165,297,165,297,165,99
0.282,2.013,0.279,2.302,0.583,0.396,165,396,165,396,165,132
0.287,1.654,0.281,1.106,0.405,0.247,165,132,165,132,165,132
0.301,2.517,0.323,1.754,0.628,0.376,165,330,165,330,165,264
0.285,1.743,0.279,1.321,0.451,0.291,165,198,165,198,165,132
0.269,1.142,0.272,1.459,0.279,0.168,165,33,165,33,165,33
0.286,2.345,0.319,1.323,0.54,0.353,165,198,165,198,165,264
0.273,1.31,0.276,0.828,0.295,0.214,165,33,165,33,165,66
0.342,0.982,0.275,0.77,0.251,0.17,165,33,165,33,165,0
0.28,2.001,0.281,1.215,0.471,0.307,165,165,165,165,165,198
0.274,1.69,0.275,1.207,0.422,0.267,165,165,165,165,165,132
0.273,1.476,0.313,0.996,0.353,0.226,165,99,165,99,165,99
0.273,1.14,0.274,0.772,0.278,0.187,165,33,165,33,165,33
0.273,1.497,0.278,1.099,0.377,0.227,165,132,165,132,165,99
0.275,1.367,0.285,1.1,0.352,0.227,165,132,165,132,165,66
0.275,0.933,0.276,0.632,0.227,0.148,165,0,165,0,165,0
0.284,1.607,0.284,1.005,0.383,0.222,165,165,165,165,165,198
0.253,1.683,0.237,1.151,0.41,0.247,165,198,165,198,165,198
0.231,1.214,0.229,0.859,0.298,0.17,165,99,165,99,165,99
0.234,1.641,0.234,0.815,0.385,0.253,165,99,165,99,165,198
0.235,1.723,0.234,0.951,0.384,0.238,165,132,165,132,165,231
0.224,1.15,0.257,0.876,0.259,0.173,165,99,165,99,165,33
0.228,1.085,0.255,0.636,0.24,0.201,165,33,165,33,165,66
0.221,0.823,0.224,0.628,0.203,0.159,165,33,165,33,165,0
0.23,1.39,0.238,1.105,0.43,0.224,165,198,165,198,165,99
0.29,1.591,0.235,0.78,0.356,0.233,165,66,165,66,165,132
0.28,2.093,0.288,1.118,0.464,0.289,165,132,165,132,165,231
0.284,2.09,0.289,1.151,0.406,0.248,165,132,165,132,165,132
0.289,1.264,0.281,1.11,0.296,0.193,165,132,165,132,165,66
0.236,1.724,0.247,1.101,0.452,0.237,165,198,165,198,165,198
0.233,1.376,0.263,0.995,0.349,0.203,165,165,165,165,165,132
0.265,1.276,0.227,0.859,0.339,0.171,165,99,165,99,165,99
0.228,0.768,0.227,0.52,0.185,0.121,165,0,165,0,165,0
0.23,1.705,0.233,1.231,0.425,0.247,165,165,165,165,165,132
0.277,1.379,0.276,1.043,0.339,0.227,165,99,165,99,165,66
0.313,2.053,0.284,1.366,0.488,0.306,165,198,165,198,165,198
0.281,1.658,0.288,0.991,0.379,0.227,165,99,165,99,165,132
0.351,1.403,0.31,0.889,0.428,0.188,165,66,165,66,165,66
0.314,1.011,0.357,0.768,0.228,0.148,165,0,165,0,165,0
0.27,1.311,0.274,0.773,0.314,0.209,165,33,165,33,165,66
0.28,2.322,0.286,1.208,0.514,0.306,165,165,165,165,165,264
0.281,1.327,0.274,0.991,0.336,0.207,165,99,165,99,165,66
1.38,2.556,0.39,1.674,0.702,0.388,165,297,165,297,165,264
0.275,1.049,0.276,0.766,0.305,0.167,165,33,165,33,165,0
0.291,1.583,0.316,1.212,0.402,0.287,165,165,165,165,165,99
0.277,1.503,0.279,1.17,0.379,0.227,165,132,165,132,165,99
0.278,1.432,0.274,1.1,0.419,0.227,165,132,165,132,165,66
0.277,1.404,0.274,1.099,0.352,0.247,165,132,165,132,165,66
0.354,1.294,0.28,0.779,0.29,0.219,165,33,165,33,165,66
0.316,1.415,0.34,1.004,0.349,0.208,165,99,165,99,165,66
0.283,2.175,0.288,1.22,0.488,0.35,165,165,165,165,165,231
0.28,1.337,0.29,0.994,0.34,0.211,165,99,165,99,165,66
0.311,1.102,0.28,0.651,0.251,0.17,165,0,165,0,165,33
0.276,0.993,0.272,0.633,0.229,0.179,165,0,165,0,165,0
0.28,1.437,0.294,0.884,0.335,0.207,165,66,165,66,165,99
0.296,0.931,0.272,0.633,0.226,0.148,165,0,165,0,165,0
0.269,1.176,0.273,0.774,0.273,0.167,165,33,165,33,165,33
0.275,0.929,0.274,0.632,0.225,0.147,165,0,165,0,165,0
0.268,1.093,0.272,0.644,0.248,0.168,165,0,165,0,165,33
0.271,1.116,0.276,0.774,0.27,0.168,165,33,165,33,165,33
0.269,0.949,0.272,0.632,0.23,0.148,165,0,165,0,165,0
0.339,0.934,0.284,0.639,0.228,0.148,165,0,165,0,165,0
0.275,1.635,0.277,0.993,0.38,0.251,165,99,165,99,165,132
0.273,1.228,0.271,0.883,0.295,0.191,165,66,165,66,165,33
0.286,0.934,0.306,0.633,0.225,0.151,165,0,165,0,165,0
0.265,1.091,0.272,0.644,0.247,0.167,165,0,165,0,165,33
0.268,1.116,0.273,0.775,0.272,0.168,165,33,165,33,165,33
0.264,1.252,0.274,0.703,0.272,0.187,165,0,165,0,165,66
0.274,1.089,0.275,0.642,0.246,0.167,165,0,165,0,165,33
0.264,0.929,0.268,0.631,0.224,0.148,165,0,165,0,165,0
0.271,1.165,0.271,0.914,0.293,0.189,165,66,165,66,165,33
0.274,1.153,0.29,0.885,0.291,0.186,165,66,165,66,165,33
0.296,0.929,0.277,0.633,0.224,0.148,165,0,165,0,165,0
0.272,1.182,0.276,0.928,0.293,0.207,165,66,165,66,165,33
0.284,1.114,0.28,0.773,0.27,0.168,165,33,165,33,165,33
0.285,0.971,0.272,0.765,0.247,0.167,165,33,165,33,165,0
0.271,1.118,0.274,0.773,0.271,0.171,165,33,165,33,165,33
0.27,1.117,0.337,0.786,0.271,0.168,165,33,165,33,165,33
0.275,1.155,0.288,0.883,0.292,0.187,165,66,165,66,165,33
0.293,0.929,0.272,0.634,0.226,0.147,165,0,165,0,165,0
0.267,0.958,0.27,0.632,0.226,0.176,165,0,165,0,165,0
0.369,0.935,0.334,0.68,0.228,0.148,165,0,165,0,165,0
0.278,0.93,0.294,0.631,0.226,0.147,165,0,165,0,165,0
0.266,0.927,0.273,0.633,0.225,0.147,165,0,165,0,165,0
0.266,1.192,0.276,0.651,0.232,0.148,165,0,165,0,165,0
0.439,0.767,0.437,0.991,0.17,0.107,165,0,165,0,165,0
0.327,1.014,0.329,0.655,0.256,0.172,165,33,165,33,165,33
0.271,0.93,0.273,0.635,0.226,0.148,165,0,165,0,165,0
0.278,1.687,0.275,1.548,0.472,0.317,165,264,165,264,132,132
0.278,2.331,0.282,1.635,0.568,0.383,165,264,165,264,132,264
0.866,1.123,0.387,0.784,0.274,0.167,165,33,165,33,132,66
0.276,1.239,0.289,0.883,0.365,0.167,165,66,165,66,132,66
0.276,1.826,0.278,1.159,0.495,0.229,165,132,165,132,132,132
0.286,1.883,0.282,1.442,0.488,0.285,165,231,165,231,132,198
0.274,0.961,0.272,0.778,0.248,0.146,165,33,165,33,132,33
0.301,1.826,0.28,1.175,0.404,0.257,165,132,165,132,132,165
0.304,0.95,0.277,0.643,0.225,0.146,165,0,165,0,132,33
0.281,1.494,0.283,1.005,0.356,0.245,165,99,165,99,132,132
0.328,2.954,0.307,2.135,0.775,0.33,165,429,165,429,132,330
0.356,1.442,0.284,0.653,0.474,0.182,165,0,165,0,132,99
0.297,1.581,0.28,1.683,0.467,0.328,165,297,165,297,132,99
0.284,1.637,0.273,2.011,0.424,0.272,165,396,165,396,132,132
0.374,1.515,0.341,1.251,0.382,0.224,165,132,165,132,132,132
0.284,2.58,1.25,1.758,0.871,0.346,165,330,165,330,132,264
0.288,1.609,0.286,1.337,0.443,0.269,165,198,165,198,132,132
0.28,0.967,0.278,0.789,0.25,0.146,165,33,165,33,132,33
0.317,2.23,0.29,1.345,0.518,0.324,165,198,165,198,132,264
0.314,1.163,0.274,0.82,0.272,0.21,165,33,165,33,132,66
0.272,0.898,0.271,0.763,0.277,0.17,165,33,165,33,132,0
0.278,1.886,0.289,1.259,0.445,0.285,165,165,165,165,132,198
0.279,1.641,0.276,1.27,0.401,0.246,165,165,165,165,132,132
0.273,1.385,0.277,1.009,0.292,0.148,165,99,165,99,132,99
0.272,0.986,0.271,0.783,0.253,0.166,165,33,165,33,132,33
0.279,1.353,0.276,1.137,0.358,0.205,165,132,165,132,132,99
0.275,1.216,0.329,1.276,0.339,0.206,165,132,165,132,132,66
0.293,0.778,0.276,0.632,0.203,0.127,165,0,165,0,132,0
0.541,2.627,0.339,1.769,0.651,0.316,165,165,165,165,132,198
0.359,1.907,0.31,1.563,0.471,0.277,165,198,165,198,132,198
0.295,1.307,0.297,0.995,0.336,0.186,165,99,165,99,132,99
0.324,1.78,0.284,0.997,0.409,0.257,165,99,165,99,132,198
0.283,1.947,0.283,1.105,0.448,0.265,165,132,165,132,132,231
0.282,1.117,0.278,0.996,0.293,0.193,165,99,165,99,132,33
0.304,1.11,0.278,0.777,0.268,0.166,165,33,165,33,132,66
0.302,0.833,0.274,0.77,0.229,0.152,165,33,165,33,132,0
0.286,1.442,0.274,1.336,0.401,0.252,165,198,165,198,132,99
0.278,1.472,0.334,0.928,0.343,0.208,165,66,165,66,132,132
0.291,1.939,0.29,1.103,0.449,0.267,165,132,165,132,132,231
0.303,1.543,0.277,1.151,0.388,0.225,165,132,165,132,132,132
0.3,1.231,0.291,1.105,0.343,0.207,165,132,165,132,132,66
0.275,1.859,0.279,1.322,0.465,0.265,165,198,165,198,132,198
0.319,1.536,0.29,1.252,0.409,0.228,165,165,165,165,132,132
0.281,1.313,0.274,0.998,0.337,0.186,165,99,165,99,132,99
0.267,0.847,0.269,0.633,0.208,0.127,165,0,165,0,132,0
0.292,1.521,0.283,1.21,0.402,0.226,165,165,165,165,132,132
0.279,1.375,0.311,2.296,0.303,0.241,165,99,165,99,132,66
0.286,1.884,0.285,1.318,0.481,0.288,165,198,165,198,132,198
0.277,1.467,0.287,0.994,0.363,0.206,165,99,165,99,132,132
0.302,1.211,0.281,0.918,0.308,0.169,165,66,165,66,132,66
0.281,0.79,0.274,0.664,0.208,0.134,165,0,165,0,132,0
0.293,1.147,0.304,0.781,0.278,0.189,165,33,165,33,132,66
0.28,2.201,0.283,1.23,0.505,0.301,165,165,165,165,132,264
0.286,1.185,0.296,0.998,0.32,0.188,165,99,165,99,132,66
0.284,2.269,0.282,1.645,0.577,0.365,165,297,165,297,132,264
0.27,0.856,0.273,0.761,0.225,0.169,165,33,165,33,132,0
0.352,1.132,0.413,1.062,0.283,0.164,165,165,165,165,132,99
0.321,1.361,0.327,1.315,0.363,0.206,165,132,165,132,132,99
0.297,1.216,0.274,1.099,0.335,0.205,165,132,165,132,132,66
0.276,1.235,0.272,1.103,0.335,0.224,165,132,165,132,132,66
0.275,1.159,0.276,0.799,0.273,0.167,165,33,165,33,132,66
0.343,1.189,0.279,1.081,0.319,0.189,165,99,165,99,132,66
0.286,2.11,0.288,1.234,0.523,0.324,165,165,165,165,132,231
0.285,1.086,0.279,0.991,0.237,0.135,165,99,165,99,132,66
0.506,0.956,0.359,0.714,0.229,0.147,165,0,165,0,132,33
0.273,0.781,0.271,0.633,0.204,0.126,165,0,165,0,132,0
0.275,1.196,0.278,0.93,0.231,0.135,165,66,165,66,132,99
1.396,0.789,0.334,0.639,0.205,0.127,165,0,165,0,132,0
0.269,1.015,0.277,1.713,0.252,0.147,165,33,165,33,132,33
0.284,0.866,0.277,0.632,0.273,0.145,165,0,165,0,132,0
0.275,0.963,0.277,0.643,0.23,0.147,165,0,165,0,132,33
0.3,0.967,0.277,0.774,0.249,0.146,165,33,165,33,132,33
0.27,0.842,0.272,0.629,0.254,0.129,165,0,165,0,132,0
0.281,0.829,0.275,0.634,0.206,0.126,165,0,165,0,132,0
0.915,1.529,0.321,1.005,0.357,0.236,165,99,165,99,132,132
0.285,1.012,0.282,1.084,0.273,0.166,165,66,165,66,132,33
0.275,0.725,0.355,0.628,0.162,0.142,165,0,165,0,132,0
0.305,0.94,0.331,0.648,0.226,0.146,165,0,165,0,132,33
0.275,0.975,0.281,0.818,0.254,0.146,165,33,165,33,132,33
0.307,1.164,0.277,0.685,0.252,0.167,165,0,165,0,132,66
1.554,0.944,0.329,0.661,0.227,0.147,165,0,165,0,132,33
0.276,0.844,0.321,0.639,0.267,0.128,165,0,165,0,132,0
0.277,1.107,0.334,0.888,0.364,0.132,165,66,165,66,132,33
0.579,1.003,0.292,0.892,0.267,0.166,165,66,165,66,132,33
0.274,0.775,0.289,0.63,0.203,0.126,165,0,165,0,132,0
0.305,1.089,0.277,0.932,0.348,0.137,165,66,165,66,132,33
1.375,0.972,0.282,1.389,0.252,0.146,165,33,165,33,132,33
0.273,0.786,0.271,0.766,0.175,0.106,165,33,165,33,132,0
0.369,0.973,0.277,0.782,0.25,0.155,165,33,165,33,132,33
0.353,1.034,0.353,0.781,0.261,0.159,165,33,165,33,132,33
0.284,1.065,0.279,0.882,0.272,0.222,165,66,165,66,132,33
0.273,0.778,0.274,0.634,0.205,0.126,165,0,165,0,132,0
0.269,0.783,0.308,0.659,0.207,0.126,165,0,165,0,132,0
0.274,0.789,0.273,0.638,0.205,0.127,165,0,165,0,132,0
0.266,0.781,0.27,0.636,0.208,0.126,165,0,165,0,132,0
0.389,0.83,0.291,0.655,0.206,0.127,165,0,165,0,132,0
0.304,0.778,0.273,0.632,0.204,0.126,165,0,165,0,132,0
0.266,0.774,0.35,0.648,0.232,0.092,165,0,165,0,132,0
0.325,0.869,0.5,0.781,0.182,0.106,165,33,165,33,132,33
0.322,0.824,0.312,0.641,0.209,0.161,165,0,165,0,132,0
0.309,2.408,0.308,1.952,0.623,0.451,264,264,264,264,132,264
0.284,1.294,0.279,1.107,0.387,0.23,264,33,264,33,132,66
0.275,1.274,0.275,1.216,0.362,0.232,264,66,264,66,132,66
0.277,1.636,0.282,1.429,0.449,0.292,264,132,264,132,132,132
0.293,2.096,0.302,1.808,0.562,0.355,264,231,264,231,132,198
0.29,1.098,0.275,1.106,0.317,0.21,264,33,264,33,132,33
0.285,1.842,0.282,1.429,0.523,0.313,264,132,264,132,132,165
0.279,1.077,0.283,0.971,0.294,0.212,264,0,264,0,132,33
0.284,1.623,0.281,1.321,0.417,0.313,264,99,264,99,132,132
0.316,2.848,0.298,2.533,0.783,0.512,264,429,264,429,132,330
0.282,1.375,0.276,0.972,0.337,0.252,264,0,264,0,132,99
0.286,1.717,0.277,1.977,0.538,0.394,264,297,264,297,132,99
0.291,2.097,0.307,2.299,0.726,0.473,264,396,264,396,132,132
0.289,1.639,0.318,1.43,0.455,0.29,264,132,264,132,132,132
