offline_time1,online_time1,offline_time2,online_time2,union_time,intersection_time,ai,bi,ai_prime,bi_prime,ci,di
0.149,0.685,0.163,0.476,0.166,0.097,33,198,33,198,33,198
0.154,0.511,0.148,0.419,0.131,0.075,33,165,33,165,33,132
0.156,0.398,0.162,0.299,0.098,0.054,33,99,33,99,33,99
0.159,0.512,0.148,0.417,0.131,0.076,33,165,33,165,33,132
0.151,0.338,0.159,0.3,0.084,0.065,33,99,33,99,33,66
0.143,0.424,0.148,0.36,0.111,0.066,33,132,33,132,33,99
0.146,0.711,0.155,0.475,0.167,0.108,33,198,33,198,33,198
0.143,0.481,0.146,0.299,0.108,0.065,33,99,33,99,33,132
0.143,0.305,0.146,0.24,0.073,0.044,33,66,33,66,33,66
0.144,0.306,0.148,0.247,0.073,0.044,33,66,33,66,33,66
0.143,0.307,0.153,0.185,0.062,0.054,33,33,33,33,33,66
0.147,0.829,0.151,0.42,0.182,0.107,33,165,33,165,33,264
0.142,0.226,0.144,0.185,0.05,0.033,33,33,33,33,33,33
0.144,0.327,0.148,0.299,0.085,0.054,33,99,33,99,33,66
0.149,0.95,0.149,0.651,0.237,0.15,33,297,33,297,33,264
0.142,0.303,0.149,0.244,0.073,0.043,33,66,33,66,33,66
0.146,0.135,0.149,0.176,0.037,0.033,33,33,33,33,33,0
0.144,0.213,0.157,0.182,0.05,0.033,33,33,33,33,33,33
0.146,0.442,0.144,0.416,0.12,0.075,33,165,33,165,33,99
0.145,0.423,0.156,0.365,0.109,0.064,33,132,33,132,33,99
0.162,0.353,0.148,0.36,0.097,0.065,33,132,33,132,33,66
0.15,0.365,0.148,0.358,0.1,0.076,33,132,33,132,33,66
0.147,0.296,0.148,0.193,0.061,0.043,33,33,33,33,33,66
0.146,0.331,0.148,0.299,0.085,0.054,33,99,33,99,33,66
0.155,0.785,0.173,0.424,0.167,0.129,33,165,33,165,33,231
0.147,0.412,0.152,0.302,0.097,0.065,33,99,33,99,33,99
0.147,0.327,0.152,0.302,0.085,0.054,33,99,33,99,33,66
0.15,0.386,0.165,0.241,0.084,0.055,33,66,33,66,33,99
0.145,0.216,0.151,0.185,0.05,0.033,33,33,33,33,33,33
0.157,0.212,0.153,0.181,0.05,0.033,33,33,33,33,33,33
0.15,0.494,0.16,0.3,0.109,0.076,33,99,33,99,33,132
0.149,0.235,0.149,0.241,0.061,0.044,33,66,33,66,33,33
0.148,0.228,0.153,0.185,0.05,0.033,33,33,33,33,33,33
0.164,0.246,0.163,0.241,0.062,0.044,33,66,33,66,33,33
0.15,0.234,0.153,0.242,0.061,0.044,33,66,33,66,33,33
0.151,0.254,0.152,0.244,0.062,0.055,33,66,33,66,33,33
0.148,0.215,0.156,0.182,0.05,0.033,33,33,33,33,33,33
0.151,0.138,0.155,0.178,0.038,0.035,33,33,33,33,33,0
0.15,0.212,0.152,0.182,0.05,0.033,33,33,33,33,33,33
0.151,0.212,0.163,0.185,0.049,0.033,33,33,33,33,33,33
0.142,0.234,0.143,0.24,0.061,0.043,33,66,33,66,33,33
0.142,0.213,0.143,0.184,0.05,0.033,33,33,33,33,33,33
0.147,0.554,0.148,0.543,0.155,0.09,132,132,132,132,99,66
0.157,0.437,0.149,0.422,0.12,0.067,132,66,132,66,99,33
0.149,0.867,0.15,0.592,0.214,0.11,132,165,132,165,99,198
0.161,0.9,0.15,0.651,0.226,0.121,132,198,132,198,99,198
0.144,0.597,0.149,0.491,0.156,0.077,132,99,132,99,99,99
0.147,0.868,0.152,0.481,0.202,0.109,132,99,132,99,99,198
0.162,0.944,0.17,0.536,0.214,0.12,132,132,132,132,99,231
0.155,0.46,0.147,0.477,0.132,0.078,132,99,132,99,99,33
0.143,0.495,0.156,0.358,0.121,0.069,132,33,132,33,99,66
0.147,0.335,0.146,0.355,0.097,0.056,132,33,132,33,99,0
0.149,0.675,0.155,0.654,0.194,0.109,132,198,132,198,99,99
0.145,0.67,0.158,0.422,0.155,0.089,132,66,132,66,99,132
0.147,0.934,0.152,0.538,0.213,0.12,132,132,132,132,99,231
0.163,0.713,0.15,0.536,0.182,0.099,132,132,132,132,99,132
0.145,0.554,0.162,0.536,0.155,0.09,132,132,132,132,99,66
0.152,0.886,0.155,0.664,0.226,0.12,132,198,132,198,99,198
0.153,0.725,0.153,0.621,0.192,0.101,132,165,132,165,99,132
0.152,0.602,0.151,0.475,0.156,0.079,132,99,132,99,99,99
0.152,0.712,0.168,0.595,0.19,0.1,132,165,132,165,99,132
0.15,0.541,0.151,0.477,0.143,0.089,132,99,132,99,99,66
0.159,0.622,0.16,0.537,0.167,0.088,132,132,132,132,99,99
0.153,0.908,0.153,0.654,0.23,0.131,132,198,132,198,99,198
0.17,0.69,0.164,0.475,0.176,0.091,132,99,132,99,99,132
0.147,0.505,0.154,0.42,0.132,0.067,132,66,132,66,99,66
0.145,0.507,0.16,0.42,0.132,0.066,132,66,132,66,99,66
0.144,0.505,0.147,0.365,0.122,0.077,132,33,132,33,99,66
0.15,1.025,0.152,0.604,0.237,0.131,132,165,132,165,99,264
0.146,0.412,0.15,0.358,0.109,0.056,132,33,132,33,99,33
0.146,0.541,0.149,0.474,0.144,0.08,132,99,132,99,99,66
0.151,1.122,0.162,0.846,0.286,0.178,132,297,132,297,99,264
0.149,0.504,0.16,0.427,0.133,0.066,132,66,132,66,99,66
0.144,0.343,0.153,0.354,0.097,0.057,132,33,132,33,99,0
0.146,0.415,0.144,0.36,0.109,0.056,132,33,132,33,99,33
0.149,0.649,0.152,0.598,0.179,0.102,132,165,132,165,99,99
0.147,0.622,0.148,0.536,0.167,0.091,132,132,132,132,99,99
0.146,0.55,0.148,0.533,0.156,0.088,132,132,132,132,99,66
0.146,0.562,0.147,0.537,0.156,0.101,132,132,132,132,99,66
0.149,0.493,0.161,0.363,0.12,0.067,132,33,132,33,99,66
0.146,0.531,0.148,0.475,0.145,0.08,132,99,132,99,99,66
0.147,0.977,0.151,0.592,0.226,0.152,132,165,132,165,99,231
0.152,0.61,0.153,0.485,0.155,0.09,132,99,132,99,99,99
0.151,0.548,0.152,0.546,0.149,0.078,132,99,132,99,99,66
0.164,0.59,0.153,0.42,0.144,0.079,132,66,132,66,99,99
0.144,0.415,0.158,0.358,0.109,0.058,132,33,132,33,99,33
0.159,0.416,0.148,0.364,0.108,0.058,132,33,132,33,99,33
0.148,0.689,0.15,0.475,0.168,0.099,132,99,132,99,99,132
0.146,0.438,0.149,0.42,0.121,0.067,132,66,132,66,99,33
0.145,0.414,0.167,0.358,0.109,0.056,132,33,132,33,99,33
0.147,0.434,0.148,0.419,0.12,0.067,132,66,132,66,99,33
0.145,0.45,0.148,0.42,0.121,0.067,132,66,132,66,99,33
0.147,0.451,0.146,0.416,0.122,0.081,132,66,132,66,99,33
0.156,0.411,0.149,0.361,0.108,0.056,132,33,132,33,99,33
0.158,0.335,0.151,0.356,0.096,0.057,132,33,132,33,99,0
0.147,0.413,0.148,0.37,0.108,0.056,132,33,132,33,99,33
0.169,0.415,0.156,0.357,0.109,0.056,132,33,132,33,99,33
0.15,0.433,0.149,0.416,0.12,0.066,132,66,132,66,99,33
0.146,0.414,0.149,0.371,0.108,0.056,132,33,132,33,99,33
0.153,0.365,0.154,0.419,0.109,0.068,132,66,132,66,66,33
0.157,0.859,0.153,0.596,0.267,0.111,132,165,132,165,66,198
0.184,0.85,0.156,0.659,0.235,0.12,132,198,132,198,66,198
0.147,0.541,0.15,0.476,0.146,0.09,132,99,132,99,66,99
0.148,0.805,0.185,0.485,0.19,0.109,132,99,132,99,66,198
0.149,0.865,0.161,0.536,0.2,0.121,132,132,132,132,66,231
0.152,0.385,0.155,0.49,0.12,0.077,132,99,132,99,66,33
0.144,0.439,0.152,0.358,0.108,0.067,132,33,132,33,66,66
0.145,0.265,0.144,0.352,0.085,0.055,132,33,132,33,66,0
0.148,0.616,0.145,0.666,0.197,0.11,132,198,132,198,66,99
0.15,0.614,0.147,0.417,0.143,0.088,132,66,132,66,66,132
0.148,0.871,0.171,0.537,0.206,0.122,132,132,132,132,66,231
0.148,0.647,0.153,0.534,0.174,0.1,132,132,132,132,66,132
0.153,0.496,0.15,0.538,0.156,0.09,132,132,132,132,66,66
0.155,0.823,0.164,0.66,0.214,0.123,132,198,132,198,66,198
0.148,0.663,0.149,0.595,0.193,0.103,132,165,132,165,66,132
0.146,0.531,0.147,0.485,0.145,0.079,132,99,132,99,66,99
0.153,0.646,0.165,0.6,0.182,0.1,132,165,132,165,66,132
0.146,0.484,0.147,0.476,0.134,0.09,132,99,132,99,66,66
0.149,0.549,0.147,0.543,0.155,0.088,132,132,132,132,66,99
0.148,0.829,0.148,0.651,0.214,0.133,132,198,132,198,66,198
0.146,0.62,0.147,0.476,0.155,0.088,132,99,132,99,66,132
0.152,0.433,0.147,0.419,0.119,0.067,132,66,132,66,66,66
0.168,0.454,0.16,0.417,0.139,0.069,132,66,132,66,66,66
0.154,0.458,0.153,0.36,0.113,0.079,132,33,132,33,66,66
0.155,0.96,0.177,0.609,0.226,0.132,132,165,132,165,66,264
0.149,0.341,0.146,0.362,0.097,0.056,132,33,132,33,66,33
0.152,0.467,0.149,0.492,0.131,0.089,132,99,132,99,66,66
0.154,1.046,0.161,0.829,0.273,0.175,132,297,132,297,66,264
0.152,0.439,0.151,0.42,0.124,0.067,132,66,132,66,66,66
0.15,0.266,0.154,0.353,0.086,0.057,132,33,132,33,66,0
0.153,0.354,0.151,0.359,0.097,0.056,132,33,132,33,66,33
0.168,0.591,0.155,0.595,0.168,0.1,132,165,132,165,66,99
0.165,0.564,0.148,0.537,0.158,0.088,132,132,132,132,66,99
0.146,0.48,0.147,0.534,0.143,0.09,132,132,132,132,66,66
0.149,0.49,0.148,0.533,0.143,0.101,132,132,132,132,66,66
0.15,0.423,0.149,0.375,0.108,0.066,132,33,132,33,66,66
0.15,0.46,0.15,0.485,0.131,0.079,132,99,132,99,66,66
0.18,0.906,0.178,0.592,0.214,0.152,132,165,132,165,66,231
0.149,0.552,0.157,0.476,0.144,0.099,132,99,132,99,66,99
0.172,0.456,0.164,0.482,0.132,0.077,132,99,132,99,66,66
0.151,0.513,0.153,0.417,0.131,0.077,132,66,132,66,66,99
0.148,0.345,0.15,0.381,0.1,0.056,132,33,132,33,66,33
0.149,0.34,0.149,0.358,0.096,0.056,132,33,132,33,66,33
0.15,0.62,0.153,0.498,0.155,0.098,132,99,132,99,66,132
0.15,0.366,0.149,0.416,0.108,0.066,132,66,132,66,66,33
0.147,0.34,0.15,0.36,0.096,0.056,132,33,132,33,66,33
0.148,0.362,0.151,0.417,0.108,0.066,132,66,132,66,66,33
0.165,0.363,0.157,0.421,0.108,0.067,132,66,132,66,66,33
0.165,0.39,0.151,0.433,0.122,0.077,132,66,132,66,66,33
0.148,0.344,0.154,0.358,0.097,0.058,132,33,132,33,66,33
0.151,0.268,0.161,0.362,0.085,0.056,132,33,132,33,66,0
0.149,0.34,0.161,0.358,0.096,0.056,132,33,132,33,66,33
0.146,0.347,0.149,0.361,0.096,0.056,132,33,132,33,66,33
0.146,0.362,0.153,0.416,0.108,0.066,132,66,132,66,66,33
0.145,0.34,0.145,0.358,0.097,0.056,132,33,132,33,66,33
0.147,0.681,0.152,0.491,0.171,0.087,66,165,66,165,33,198
0.16,0.717,0.165,0.555,0.183,0.097,66,198,66,198,33,198
0.148,0.41,0.148,0.358,0.108,0.056,66,99,66,99,33,99
0.145,0.668,0.15,0.358,0.144,0.086,66,99,66,99,33,198
0.155,0.748,0.163,0.418,0.167,0.097,66,132,66,132,33,231
0.143,0.272,0.148,0.36,0.085,0.054,66,99,66,99,33,33
0.144,0.305,0.158,0.25,0.073,0.044,66,33,66,33,33,66
0.142,0.155,0.144,0.245,0.057,0.033,66,33,66,33,33,0
0.146,0.48,0.147,0.536,0.144,0.086,66,198,66,198,33,99
0.144,0.495,0.147,0.304,0.118,0.068,66,66,66,66,33,132
0.165,0.757,0.189,0.429,0.168,0.097,66,132,66,132,33,231
0.16,0.513,0.154,0.417,0.132,0.076,66,132,66,132,33,132
0.17,0.365,0.168,0.419,0.108,0.066,66,132,66,132,33,66
0.177,0.701,0.152,0.534,0.178,0.097,66,198,66,198,33,198
0.147,0.542,0.146,0.478,0.147,0.075,66,165,66,165,33,132
0.144,0.409,0.146,0.358,0.109,0.054,66,99,66,99,33,99
0.148,0.53,0.151,0.489,0.145,0.077,66,165,66,165,33,132
0.146,0.36,0.156,0.357,0.096,0.065,66,99,66,99,33,66
0.174,0.438,0.151,0.419,0.12,0.065,66,132,66,132,33,99
0.155,0.713,0.165,0.533,0.182,0.108,66,198,66,198,33,198
0.157,0.49,0.151,0.357,0.12,0.065,66,99,66,99,33,132
0.148,0.318,0.151,0.305,0.084,0.043,66,66,66,66,33,66
0.148,0.324,0.156,0.299,0.085,0.047,66,66,66,66,33,66
0.146,0.32,0.148,0.243,0.074,0.054,66,33,66,33,33,66
0.162,0.838,0.166,0.475,0.19,0.108,66,165,66,165,33,264
0.15,0.225,0.147,0.243,0.061,0.033,66,33,66,33,33,33
0.149,0.351,0.154,0.361,0.096,0.056,66,99,66,99,33,66
0.181,0.932,0.173,0.74,0.238,0.151,66,297,66,297,33,264
0.153,0.329,0.156,0.302,0.085,0.044,66,66,66,66,33,66
0.152,0.147,0.153,0.235,0.049,0.033,66,33,66,33,33,0
0.153,0.239,0.156,0.242,0.061,0.034,66,33,66,33,33,33
0.165,0.457,0.147,0.486,0.132,0.075,66,165,66,165,33,99
0.144,0.432,0.147,0.417,0.12,0.065,66,132,66,132,33,99
0.145,0.361,0.146,0.417,0.109,0.065,66,132,66,132,33,66
0.155,0.372,0.147,0.419,0.108,0.076,66,132,66,132,33,66
0.15,0.308,0.149,0.24,0.073,0.043,66,33,66,33,33,66
0.15,0.342,0.155,0.364,0.097,0.054,66,99,66,99,33,66
0.148,0.848,0.149,0.497,0.183,0.129,66,165,66,165,33,231
0.16,0.444,0.156,0.359,0.117,0.065,66,99,66,99,33,99
0.192,0.341,0.159,0.364,0.098,0.054,66,99,66,99,33,66
0.154,0.399,0.156,0.3,0.097,0.055,66,66,66,66,33,99
0.156,0.224,0.156,0.24,0.061,0.034,66,33,66,33,33,33
0.163,0.226,0.158,0.253,0.062,0.034,66,33,66,33,33,33
0.16,0.502,0.164,0.361,0.12,0.076,66,99,66,99,33,132
0.162,0.247,0.154,0.314,0.073,0.044,66,66,66,66,33,33
0.156,0.227,0.159,0.244,0.061,0.033,66,33,66,33,33,33
0.157,0.247,0.16,0.302,0.074,0.044,66,66,66,66,33,33
0.167,0.256,0.182,0.316,0.077,0.044,66,66,66,66,33,33
0.171,0.257,0.161,0.299,0.074,0.054,66,66,66,66,33,33
0.163,0.225,0.18,0.24,0.061,0.033,66,33,66,33,33,33
0.164,0.148,0.171,0.235,0.05,0.033,66,33,66,33,33,0
0.163,0.224,0.165,0.24,0.061,0.033,66,33,66,33,33,33
0.161,0.223,0.168,0.244,0.061,0.033,66,33,66,33,33,33
0.172,0.248,0.153,0.3,0.075,0.044,66,66,66,66,33,33
0.144,0.227,0.146,0.24,0.061,0.033,66,33,66,33,33,33
0.159,1.159,0.167,0.711,0.277,0.155,165,198,165,198,198,198
0.154,0.848,0.15,0.534,0.208,0.1,165,99,165,99,198,99
0.146,1.092,0.151,0.533,0.239,0.134,165,99,165,99,198,198
0.161,1.2,0.174,0.596,0.276,0.146,165,132,165,132,198,231
0.149,0.704,0.149,0.535,0.18,0.101,165,99,165,99,198,33
0.147,0.755,0.163,0.424,0.167,0.09,165,33,165,33,198,66
0.143,0.584,0.151,0.411,0.144,0.079,165,33,165,33,198,0
0.148,0.923,0.15,0.71,0.238,0.137,165,198,165,198,198,99
0.15,0.918,0.152,0.475,0.206,0.114,165,66,165,66,198,132
0.183,1.194,0.167,0.592,0.264,0.147,165,132,165,132,198,231
0.157,0.95,0.165,0.593,0.226,0.122,165,132,165,132,198,132
0.162,0.833,0.156,0.593,0.236,0.113,165,132,165,132,198,66
0.169,1.184,0.17,0.71,0.317,0.147,165,198,165,198,198,198
0.186,0.96,0.177,0.652,0.238,0.123,165,165,165,165,198,132
0.161,0.861,0.156,0.537,0.203,0.1,165,99,165,99,198,99
0.159,0.96,0.159,0.65,0.237,0.122,165,165,165,165,198,132
0.152,0.785,0.162,0.534,0.191,0.112,165,99,165,99,198,66
0.174,0.872,0.174,0.593,0.217,0.112,165,132,165,132,198,99
0.158,1.15,0.167,0.719,0.278,0.155,165,198,165,198,198,198
0.149,0.926,0.152,0.534,0.216,0.112,165,99,165,99,198,132
0.146,0.753,0.151,0.475,0.179,0.09,165,66,165,66,198,66
0.146,0.75,0.147,0.475,0.179,0.09,165,66,165,66,198,66
0.147,0.75,0.167,0.42,0.169,0.1,165,33,165,33,198,66
0.151,1.278,0.156,0.652,0.285,0.158,165,165,165,165,198,264
0.147,0.661,0.149,0.417,0.156,0.079,165,33,165,33,198,33
0.148,0.799,0.15,0.534,0.216,0.101,165,99,165,99,198,66
0.159,1.366,0.16,0.887,0.331,0.199,165,297,165,297,198,264
0.166,0.768,0.165,0.475,0.179,0.09,165,66,165,66,198,66
0.149,0.583,0.152,0.411,0.145,0.08,165,33,165,33,198,0
0.15,0.66,0.15,0.427,0.156,0.079,165,33,165,33,198,33
0.176,0.888,0.169,0.651,0.227,0.122,165,165,165,165,198,99
0.153,0.893,0.153,0.613,0.23,0.111,165,132,165,132,198,99
0.156,0.8,0.158,0.593,0.206,0.113,165,132,165,132,198,66
0.152,0.821,0.153,0.592,0.203,0.134,165,132,165,132,198,66
0.151,0.74,0.155,0.416,0.169,0.09,165,33,165,33,198,66
0.192,0.772,0.149,0.534,0.191,0.1,165,99,165,99,198,66
0.15,1.236,0.156,0.661,0.273,0.189,165,165,165,165,198,231
0.161,0.901,0.153,0.582,0.227,0.111,165,99,165,99,198,99
0.177,0.776,0.148,0.546,0.192,0.1,165,99,165,99,198,66
0.16,0.836,0.162,0.476,0.192,0.101,165,66,165,66,198,99
0.147,0.673,0.146,0.417,0.168,0.079,165,33,165,33,198,33
0.147,0.673,0.147,0.416,0.156,0.079,165,33,165,33,198,33
0.167,0.974,0.151,0.534,0.23,0.125,165,99,165,99,198,132
0.15,0.695,0.164,0.493,0.177,0.092,165,66,165,66,198,33
0.155,0.659,0.148,0.419,0.155,0.081,165,33,165,33,198,33
0.147,0.697,0.15,0.475,0.17,0.09,165,66,165,66,198,33
0.145,0.68,0.16,0.479,0.168,0.09,165,66,165,66,198,33
0.148,0.698,0.171,0.476,0.17,0.101,165,66,165,66,198,33
0.154,0.674,0.149,0.422,0.157,0.078,165,33,165,33,198,33
0.15,0.584,0.17,0.419,0.144,0.079,165,33,165,33,198,0
0.147,0.658,0.165,0.417,0.156,0.079,165,33,165,33,198,33
0.145,0.663,0.149,0.436,0.155,0.079,165,33,165,33,198,33
0.153,0.698,0.151,0.475,0.167,0.103,165,66,165,66,198,33
0.146,0.662,0.154,0.416,0.156,0.081,165,33,165,33,198,33
0.163,0.881,0.178,0.595,0.228,0.112,198,99,198,99,198,99
0.153,1.134,0.17,0.606,0.25,0.15,198,99,198,99,198,198
0.155,1.208,0.16,0.671,0.274,0.158,198,132,198,132,198,231
0.153,0.768,0.147,0.592,0.192,0.153,198,99,198,99,198,33
0.181,0.769,0.161,0.496,0.18,0.104,198,33,198,33,198,66
0.148,0.632,0.149,0.474,0.179,0.092,198,33,198,33,198,0
0.149,0.952,0.152,0.77,0.251,0.147,198,198,198,198,198,99
0.148,0.944,0.15,0.545,0.214,0.128,198,66,198,66,198,132
0.149,1.216,0.156,0.666,0.274,0.167,198,132,198,132,198,231
0.16,0.974,0.151,0.682,0.238,0.134,198,132,198,132,198,132
0.149,0.832,0.148,0.654,0.227,0.122,198,132,198,132,198,66
0.15,1.159,0.167,0.771,0.285,0.155,198,198,198,198,198,198
0.148,0.988,0.153,0.719,0.253,0.135,198,165,198,165,198,132
0.166,0.869,0.152,0.603,0.214,0.112,198,99,198,99,198,99
0.148,0.984,0.149,0.71,0.253,0.133,198,165,198,165,198,132
0.147,0.808,0.173,0.614,0.202,0.122,198,99,198,99,198,66
0.154,0.903,0.155,0.651,0.226,0.123,198,132,198,132,198,99
0.166,1.186,0.156,0.795,0.288,0.165,198,198,198,198,198,198
0.154,0.952,0.153,0.592,0.229,0.123,198,99,198,99,198,132
0.151,0.776,0.17,0.547,0.191,0.101,198,66,198,66,198,66
0.16,0.782,0.16,0.534,0.193,0.101,198,66,198,66,198,66
0.15,0.782,0.155,0.488,0.182,0.118,198,33,198,33,198,66
0.169,1.297,0.169,0.723,0.296,0.165,198,165,198,165,198,264
0.145,0.697,0.149,0.488,0.168,0.091,198,33,198,33,198,33
0.161,0.796,0.158,0.593,0.203,0.112,198,99,198,99,198,66
0.154,1.41,0.155,0.955,0.347,0.22,198,297,198,297,198,264
0.155,0.774,0.164,0.548,0.191,0.101,198,66,198,66,198,66
0.149,0.619,0.149,0.49,0.155,0.091,198,33,198,33,198,0
0.146,0.682,0.148,0.48,0.168,0.091,198,33,198,33,198,33
0.149,0.914,0.15,0.717,0.238,0.134,198,165,198,165,198,99
0.158,0.905,0.171,0.695,0.241,0.122,198,132,198,132,198,99
0.189,0.824,0.149,0.658,0.218,0.124,198,132,198,132,198,66
0.163,0.834,0.166,0.653,0.214,0.135,198,132,198,132,198,66
0.146,0.769,0.149,0.475,0.18,0.101,198,33,198,33,198,66
0.148,0.811,0.15,0.592,0.217,0.112,198,99,198,99,198,66
0.153,1.288,0.158,0.709,0.286,0.201,198,165,198,165,198,231
0.159,0.878,0.155,0.603,0.214,0.122,198,99,198,99,198,99
0.166,0.802,0.153,0.593,0.206,0.115,198,99,198,99,198,66
0.15,0.857,0.163,0.533,0.202,0.115,198,66,198,66,198,99
0.149,0.68,0.153,0.482,0.168,0.09,198,33,198,33,198,33
0.153,0.718,0.159,0.487,0.168,0.09,198,33,198,33,198,33
0.188,0.965,0.176,0.595,0.226,0.137,198,99,198,99,198,132
0.158,0.707,0.149,0.534,0.179,0.102,198,66,198,66,198,33
0.143,0.684,0.149,0.474,0.17,0.091,198,33,198,33,198,33
0.154,0.703,0.155,0.545,0.18,0.101,198,66,198,66,198,33
0.146,0.717,0.15,0.538,0.18,0.101,198,66,198,66,198,33
0.153,0.716,0.174,0.538,0.179,0.111,198,66,198,66,198,33
0.146,0.683,0.148,0.475,0.168,0.09,198,33,198,33,198,33
0.159,0.611,0.154,0.469,0.163,0.09,198,33,198,33,198,0
0.147,0.685,0.147,0.477,0.167,0.092,198,33,198,33,198,33
0.145,0.684,0.149,0.475,0.168,0.09,198,33,198,33,198,33
0.157,0.706,0.153,0.537,0.179,0.101,198,66,198,66,198,33
0.153,0.681,0.158,0.49,0.167,0.091,198,33,198,33,198,33
0.186,0.819,0.171,0.419,0.178,0.098,99,99,99,99,99,198
0.15,0.911,0.159,0.479,0.202,0.108,99,132,99,132,99,231
0.151,0.433,0.146,0.434,0.12,0.066,99,99,99,99,99,33
0.144,0.47,0.15,0.301,0.109,0.055,99,33,99,33,99,66
0.144,0.312,0.146,0.293,0.085,0.044,99,33,99,33,99,0
0.163,0.652,0.151,0.604,0.18,0.097,99,198,99,198,99,99
0.153,0.641,0.173,0.363,0.143,0.076,99,66,99,66,99,132
0.159,0.912,0.162,0.475,0.202,0.108,99,132,99,132,99,231
0.148,0.685,0.165,0.478,0.167,0.092,99,132,99,132,99,132
0.151,0.529,0.152,0.476,0.143,0.077,99,132,99,132,99,66
0.17,0.864,0.159,0.592,0.214,0.108,99,198,99,198,99,198
0.157,0.689,0.152,0.533,0.179,0.087,99,165,99,165,99,132
0.18,0.591,0.156,0.42,0.158,0.066,99,99,99,99,99,99
0.162,0.708,0.158,0.537,0.178,0.103,99,165,99,165,99,132
0.146,0.513,0.148,0.417,0.132,0.076,99,99,99,99,99,66
0.145,0.632,0.147,0.49,0.167,0.086,99,132,99,132,99,99
0.148,0.875,0.149,0.593,0.214,0.119,99,198,99,198,99,198
0.146,0.658,0.148,0.419,0.155,0.077,99,99,99,99,99,132
0.149,0.481,0.164,0.358,0.12,0.055,99,66,99,66,99,66
0.145,0.483,0.148,0.358,0.12,0.057,99,66,99,66,99,66
0.147,0.484,0.147,0.306,0.109,0.066,99,33,99,33,99,66
0.162,1.005,0.162,0.537,0.226,0.123,99,165,99,165,99,264
0.143,0.387,0.147,0.299,0.097,0.044,99,33,99,33,99,33
0.153,0.506,0.146,0.416,0.132,0.066,99,99,99,99,99,66
0.149,1.093,0.171,0.768,0.272,0.16,99,297,99,297,99,264
0.161,0.499,0.148,0.358,0.136,0.055,99,66,99,66,99,66
0.144,0.312,0.145,0.293,0.085,0.045,99,33,99,33,99,0
0.145,0.401,0.148,0.309,0.098,0.044,99,33,99,33,99,33
0.15,0.621,0.161,0.537,0.167,0.087,99,165,99,165,99,99
0.146,0.598,0.148,0.478,0.155,0.076,99,132,99,132,99,99
0.145,0.526,0.147,0.475,0.145,0.076,99,132,99,132,99,66
0.146,0.536,0.15,0.475,0.144,0.087,99,132,99,132,99,66
0.147,0.468,0.154,0.303,0.108,0.055,99,33,99,33,99,66
0.163,0.503,0.172,0.419,0.132,0.066,99,99,99,99,99,66
0.153,0.957,0.154,0.536,0.214,0.142,99,165,99,165,99,231
0.15,0.583,0.155,0.419,0.144,0.076,99,99,99,99,99,99
0.15,0.506,0.152,0.416,0.132,0.066,99,99,99,99,99,66
0.147,0.561,0.148,0.358,0.131,0.066,99,66,99,66,99,99
0.149,0.406,0.154,0.3,0.112,0.044,99,33,99,33,99,33
0.147,0.387,0.149,0.299,0.097,0.044,99,33,99,33,99,33
0.164,0.665,0.152,0.417,0.155,0.087,99,99,99,99,99,132
0.15,0.412,0.159,0.358,0.108,0.055,99,66,99,66,99,33
0.16,0.388,0.164,0.299,0.097,0.044,99,33,99,33,99,33
0.145,0.413,0.148,0.362,0.108,0.055,99,66,99,66,99,33
0.143,0.41,0.147,0.358,0.108,0.055,99,66,99,66,99,33
0.145,0.421,0.146,0.358,0.108,0.066,99,66,99,66,99,33
0.145,0.388,0.145,0.302,0.097,0.044,99,33,99,33,99,33
0.145,0.316,0.153,0.295,0.086,0.045,99,33,99,33,99,0
0.145,0.398,0.161,0.302,0.097,0.044,99,33,99,33,99,33
0.168,0.391,0.174,0.299,0.097,0.044,99,33,99,33,99,33
0.176,0.422,0.146,0.376,0.114,0.055,99,66,99,66,99,33
0.145,0.388,0.146,0.302,0.098,0.044,99,33,99,33,99,33
0.148,1.169,0.161,0.491,0.237,0.145,99,132,99,132,198,231
0.16,0.681,0.153,0.419,0.155,0.103,99,99,99,99,198,33
0.144,0.714,0.152,0.299,0.144,0.089,99,33,99,33,198,66
0.144,0.561,0.149,0.304,0.121,0.08,99,33,99,33,198,0
0.151,0.89,0.185,0.606,0.214,0.136,99,198,99,198,198,99
0.145,0.909,0.151,0.357,0.18,0.114,99,66,99,66,198,132
0.166,1.16,0.165,0.475,0.241,0.144,99,132,99,132,198,231
0.145,0.957,0.151,0.523,0.216,0.125,99,132,99,132,198,132
0.161,0.827,0.16,0.476,0.181,0.111,99,132,99,132,198,66
0.162,1.121,0.172,0.593,0.263,0.143,99,198,99,198,198,198
0.157,0.942,0.185,0.545,0.213,0.13,99,165,99,165,198,132
0.171,0.835,0.159,0.428,0.181,0.1,99,99,99,99,198,99
0.156,0.982,0.152,0.549,0.227,0.121,99,165,99,165,198,132
0.162,0.759,0.163,0.42,0.167,0.111,99,99,99,99,198,66
0.163,0.865,0.161,0.475,0.191,0.12,99,132,99,132,198,99
0.179,1.123,0.167,0.592,0.251,0.154,99,198,99,198,198,198
0.145,0.937,0.152,0.421,0.193,0.111,99,99,99,99,198,132
0.148,0.731,0.159,0.37,0.156,0.09,99,66,99,66,198,66
